CaseId,WEIGHT,P_IMAGE1A,P_IMAGE1B,P_IMAGE2A,P_IMAGE2B,P_IMAGE3A,P_IMAGE3B,P_IMAGE4A,P_IMAGE4B,P_IMAGE5A,P_IMAGE5B,P_IMAGE6A,P_IMAGE6B,P_IMAGE7A,P_IMAGE7B,P_IMAGE8A,P_IMAGE8B,P_RELIG,P_ATTEND,P_ZIPCODE,P_CBSA,RND_00,RND_01,RND_02,RND_03,RND_04,RND_05,RND_06,RND_07,RND_08,POLADSTRUMPTEMPS4,POLAADSBIDENTEMPS4,POLADSREGULATIONS4,POLADSGLOBALWARMINGS4,MONTGOMERY1S4,MONTGOMERY2S4,MONTGOMERY3S4,MONTGOMERY4S4,MONTGOMERY5S4,MONTGOMERY6S4,MONTGOMERY7S4,MONTGOMERY8S4,PolAdsORDER1,PolAdsORDER2,PolAdsORDER3,PolAdsORDER4,PolAdsORDER5,PolAdsORDER6,PolAdsORDER7,PolAdsORDER8,POLADSTRUMP1S4,POLADSTRUMP2S4,POLADSBIDEN1S4,POLADSBIDEN2S4,POLADSEXXON1S4,POLADSEXXON2S4,POLADSPATAGONIA1S4,POLADSPATAGONIA2S4,POLADSPOWER1S4,POLADSPOWER2S4,POLADSSIERRA1S4,POLADSSIERRA2S4,POLADSCOLGATE1S4,POLADSCOLGATE2S4,POLADSMSC1S4,POLADSMSC2S4,PartyID7,IDEO1S4,QCANDI20,QPA015A,BAGAINS4,QPAC2,STARTDT,ENDDT,duration,SURV_MODE,SURV_LANG,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,INCOME4,INCOME9,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
1939,0.48103196,114,322,551,431,265,561,235,221,114,243,623,135,562,212,333,145,10,1,67209,"Wichita, KS Metro Area",0,1,0,1,0,1,1,1,1,1,7,1,3,1,2,2,1,1,1,2,2,2,4,3,6,5,7,8,1,,2,3,,,3,3,,,3,,3,,3,,3,1,2,2,3,2,1,4/3/2021 15:31,4/8/2021 16:41,6,2,1,Smartphone,1,33,2,2,4,3,1,1,13,3,7,KS,2,4,1,1,1,1,4,4,0,0,0,0,2
1950,0.25535984,614,545,632,224,115,355,253,114,353,531,233,531,544,545,411,661,12,2,55407,"Minneapolis-St. Paul-Bloomington, MN-WI Metro",0,0,0,1,1,0,0,0,1,1,6,2,1,1,2,1,2,2,1,1,1,2,5,8,4,1,7,6,3,1,,2,,,3,,5,1,,4,,5,,,4,1,2,2,1,2,1,4/1/2021 17:32,4/1/2021 21:40,6,2,1,Smartphone,2,42,2,3,1,5,1,1,14,4,8,MN,2,4,1,1,1,1,4,3,0,1,0,0,2
1955,0.66783079,542,312,114,221,455,233,634,624,211,335,152,452,452,215,331,134,1,8,19050,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Me",1,1,1,1,1,1,1,1,0,1,5,1,1,1,2,1,2,1,2,2,2,8,7,6,1,3,4,5,2,,1,,1,,3,,4,,3,,3,,5,2,,1,2,2,1,1,1,4/1/2021 21:07,4/1/2021 21:23,16,2,1,Tablet,2,62,4,5,2,3,3,1,13,3,7,PA,1,2,1,1,1,2,4,1,0,0,0,0,1
1961,0.12129361,161,512,352,215,552,364,361,652,513,431,362,653,265,113,125,423,2,2,55384,"Minneapolis-St. Paul-Bloomington, MN-WI Metro",1,0,0,1,1,0,0,1,0,6,2,2,3,2,1,1,2,1,2,2,1,8,5,1,6,2,3,7,4,1,,1,,,5,,5,1,,1,,,5,2,,6,6,1,2,2,1,4/6/2021 8:56,4/6/2021 9:09,13,2,1,Desktop,2,74,4,6,1,3,1,5,8,2,4,MN,2,4,1,1,2,3,2,2,0,0,0,0,2
1965,0.48083682,225,255,364,425,225,663,321,664,321,232,615,132,642,524,452,532,1,5,87532,"Española, NM Micro Area",1,1,1,0,1,0,0,1,0,1,7,2,3,2,1,1,1,1,2,2,1,6,8,5,3,7,1,4,2,,3,,3,3,,,5,2,,4,,,5,4,,2,4,2,1,1,1,4/2/2021 12:27,4/2/2021 12:36,8,2,1,Desktop,2,65,4,6,4,3,1,1,5,1,3,NM,4,8,0,1,1,1,3,1,0,0,0,0,1
1966,2.18552610,514,412,461,164,651,154,221,414,212,243,562,643,161,545,523,233,1,6,71701,"Camden, AR Micro Area",1,0,1,0,1,0,1,1,0,1,6,3,1,2,2,2,1,1,2,2,1,2,1,3,8,5,6,4,7,1,,,3,3,,,3,2,,,2,,5,3,,2,4,2,1,1,1,4/3/2021 6:48,4/3/2021 6:52,5,2,1,Smartphone,2,46,3,4,2,3,1,1,10,2,6,AR,3,7,0,1,1,1,2,3,0,0,0,1,2
1967,0.47944528,122,162,543,442,345,113,445,533,633,112,552,613,245,435,414,111,2,8,2907,"Providence-Warwick, RI-MA Metro Area",0,0,0,0,1,1,1,1,1,6,1,6,3,1,1,2,1,2,2,1,2,8,5,4,2,7,1,6,3,2,,1,,5,,,5,,5,,4,,5,,4,6,8,1,2,2,1,4/1/2021 22:25,4/1/2021 22:31,6,2,1,Smartphone,1,47,3,4,4,2,1,7,11,3,6,RI,1,1,1,1,1,1,4,5,0,0,0,2,2
1969,0.40875498,413,535,321,551,154,425,435,324,461,224,533,662,242,365,653,414,12,6,96706,"Urban Honolulu, HI Metro Area",1,0,1,0,0,0,0,0,1,4,4,1,3,1,1,2,2,2,1,1,2,8,3,7,6,4,1,2,5,1,,,1,1,,1,,1,,1,,3,,,5,5,4,4,4,2,1,4/3/2021 20:24,4/3/2021 20:37,13,2,1,Smartphone,2,29,1,2,5,3,1,7,9,2,5,HI,4,9,1,0,2,3,4,6,0,0,0,0,3
1971,1.47497225,535,454,124,662,663,122,625,153,334,354,612,614,665,362,523,653,2,8,96753,"Kahului-Wailuku-Lahaina, HI Metro Area",0,0,0,0,0,0,0,0,1,6,2,6,3,2,2,2,2,2,2,2,1,4,8,7,6,2,3,1,5,2,,1,,3,,2,,2,,1,,5,,,4,7,3,1,2,2,1,4/1/2021 9:00,4/1/2021 9:05,5,2,1,Desktop,1,61,4,5,1,5,5,1,16,4,9,HI,4,9,1,1,1,3,2,2,0,0,0,0,2
1972,0.44852818,151,325,241,611,261,353,161,265,145,523,313,215,352,425,314,113,2,4,98036,"Seattle-Tacoma-Bellevue, WA Metro Area",1,1,1,1,0,0,1,1,1,1,6,1,1,2,2,2,98,2,1,2,1,6,1,4,3,5,8,7,2,,1,,2,,3,2,,1,,,5,,5,,5,1,3,2,1,2,1,4/2/2021 8:38,4/2/2021 8:46,9,2,1,Smartphone,1,66,4,6,4,5,3,5,11,3,6,WA,4,9,1,1,1,1,3,1,0,0,0,0,1
1974,0.27804065,324,513,551,362,465,655,462,142,664,252,135,521,124,152,155,512,11,2,44281,"Cleveland-Elyria, OH Metro Area",0,1,1,1,1,0,0,1,1,5,4,3,3,1,2,2,2,1,2,1,2,5,1,2,8,7,4,3,6,,4,,3,,5,,5,2,,2,,,5,,5,4,4,1,2,2,1,4/3/2021 10:55,4/4/2021 9:58,24,2,1,Smartphone,1,30,2,2,1,4,1,1,10,2,6,OH,2,3,1,1,2,1,4,5,0,0,0,0,2
1976,0.27613702,214,154,525,624,233,161,563,524,264,335,512,125,613,133,535,554,12,2,90277,"Los Angeles-Long Beach-Anaheim, CA Metro Area",1,1,0,0,0,0,0,0,1,1,6,3,1,1,1,1,2,2,2,1,1,4,3,5,1,7,8,6,2,,3,1,,2,,2,,1,,1,,5,,,5,1,3,2,1,2,1,4/4/2021 6:20,4/4/2021 6:26,7,2,1,Smartphone,2,45,3,4,1,5,1,1,15,4,8,CA,4,9,1,1,2,3,4,4,0,0,0,0,4
1978,0.10889505,415,624,153,623,441,622,333,622,343,154,124,565,361,643,243,351,11,1,33142,"Miami-Fort Lauderdale-Pompano Beach, FL Metro",0,0,0,0,0,0,0,1,1,5,4,4,3,2,2,2,2,1,1,2,1,5,1,7,6,3,4,8,2,2,,3,,2,,1,,3,,2,,,5,,4,5,4,1,2,2,1,4/2/2021 0:47,4/2/2021 0:50,3,2,1,Smartphone,2,29,1,2,4,3,5,7,9,2,5,FL,3,5,1,1,2,1,4,2,0,0,0,0,2
1983,0.44090206,645,451,143,422,533,525,454,455,544,635,544,514,142,122,551,213,10,4,35803,"Huntsville, AL Metro Area",0,0,0,0,0,0,0,1,0,1,5,1,1,1,2,1,2,2,2,2,2,2,8,5,4,7,6,1,3,1,,2,,3,,2,,1,,2,,,5,3,,4,2,2,3,2,1,4/2/2021 11:46,4/2/2021 11:51,5,2,1,Desktop,1,37,2,3,1,4,1,1,14,4,8,AL,3,6,1,1,1,1,4,5,0,0,2,0,2
1984,1.35134547,365,555,354,554,244,434,443,435,532,624,632,631,423,331,543,352,11,1,1746,"Boston-Cambridge-Newton, MA-NH Metro Area",1,1,1,0,1,0,1,1,1,1,6,5,1,2,1,2,2,2,2,2,1,7,2,1,8,6,3,5,4,,1,,2,3,,,4,1,,,2,,5,,5,4,5,2,1,2,1,4/1/2021 13:59,4/1/2021 14:09,11,2,1,Desktop,1,78,4,7,1,5,2,5,14,4,8,MA,1,1,1,1,1,1,2,1,0,0,0,0,1
1993,3.10596139,123,551,234,252,162,315,234,435,613,644,451,514,165,513,334,361,11,3,28314,"Fayetteville, NC Metro Area",0,0,0,1,0,1,0,1,1,3,4,1,1,1,1,2,1,1,2,2,1,8,7,1,6,4,5,2,3,2,,2,,,5,2,,,5,2,,,5,,5,5,4,4,4,2,1,4/11/2021 18:54,4/11/2021 19:02,9,2,1,Desktop,1,29,1,2,1,2,6,2,1,1,1,NC,3,5,1,0,2,4,4,3,0,0,0,0,2
1998,2.94417333,362,165,612,121,544,325,431,114,212,364,253,431,645,334,445,621,1,2,8060,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Me",0,0,0,0,1,0,0,0,1,2,6,1,1,2,2,2,2,1,2,1,2,5,7,2,3,8,4,1,6,2,,1,,3,,,5,2,,2,,5,,,4,2,3,2,1,2,1,4/1/2021 13:15,4/1/2021 13:45,32,2,1,Smartphone,2,55,3,5,1,2,1,1,14,4,8,NJ,1,2,1,1,1,1,2,2,0,0,0,0,2
2004,2.55887217,651,621,642,434,363,221,124,254,212,155,365,661,344,622,461,454,12,8,4345,"Augusta-Waterville, ME Micro Area",1,0,1,0,0,1,1,1,0,2,5,98,1,2,1,2,1,1,98,2,1,7,4,6,2,8,3,5,1,2,,,5,2,,2,,,2,,2,,5,5,,5,8,1,2,1,1,4/4/2021 18:06,4/9/2021 8:40,11,2,1,Smartphone,2,55,3,5,1,2,1,6,2,1,1,ME,1,1,0,0,1,4,4,2,0,0,0,0,2
2011,0.63956355,141,461,314,241,241,163,235,165,635,224,262,651,552,243,214,334,2,4,33841,"Lakeland-Winter Haven, FL Metro Area",0,1,0,0,1,1,1,0,0,5,4,1,3,2,1,2,1,1,2,1,1,8,7,6,2,4,3,1,5,,5,2,,2,,,3,,3,,3,3,,3,,2,2,1,4,2,1,4/3/2021 9:36,4/3/2021 9:43,7,2,1,Smartphone,2,24,1,1,4,3,1,7,9,2,5,FL,3,5,1,0,2,4,4,5,0,0,2,0,3
2016,0.94669719,462,663,254,611,242,224,415,441,354,353,563,214,614,214,351,145,10,2,95973,"Chico, CA Metro Area",0,0,0,1,0,1,1,1,1,6,2,3,3,1,2,2,1,2,1,2,2,3,5,1,7,6,8,4,2,2,,2,,,3,3,,,3,,5,,5,,5,6,2,1,2,1,1,4/1/2021 10:33,4/1/2021 10:40,7,2,1,Smartphone,1,57,3,5,1,4,1,1,14,4,8,CA,4,9,1,1,1,1,4,5,0,0,0,0,5
2018,0.34314087,641,341,244,315,635,532,462,443,521,142,543,453,443,113,533,355,14,4,55720,"Duluth, MN-WI Metro Area",1,1,0,1,1,0,1,1,0,1,5,3,2,2,2,2,1,2,1,2,1,4,5,1,7,2,6,3,8,,1,3,,,3,,3,1,,,2,,5,3,,1,2,2,1,2,1,4/7/2021 17:53,4/7/2021 18:05,12,2,1,Smartphone,2,61,4,5,3,3,1,1,11,3,6,MN,2,4,1,1,1,1,2,2,0,0,0,0,2
2019,0.93188908,452,122,622,161,223,355,311,161,234,334,125,323,553,155,354,233,11,5,38024,"Dyersburg, TN Micro Area",1,1,1,1,1,1,1,1,0,3,7,1,1,2,1,1,1,1,2,1,2,8,3,6,4,5,2,7,1,,3,,1,,5,,5,,98,,5,,5,5,,5,5,2,3,1,1,4/1/2021 12:08,4/1/2021 20:43,3,2,1,Smartphone,2,28,1,2,2,4,1,2,9,2,5,TN,3,6,0,1,2,2,4,6,0,1,0,3,8
2020,4.42208229,451,511,463,223,224,242,633,623,522,441,355,545,453,611,642,463,1,9,45176,"Cincinnati, OH-KY-IN Metro Area",1,0,1,1,1,1,0,1,0,6,1,5,2,2,2,1,2,1,2,2,1,6,7,1,4,8,3,2,5,2,,,4,,3,,4,,3,1,,,5,2,,7,3,1,2,1,1,4/1/2021 14:00,4/1/2021 14:07,8,2,1,Smartphone,2,28,1,2,1,2,1,7,8,2,4,OH,2,3,1,1,1,4,4,4,0,1,0,0,3
2022,2.77913277,441,153,222,522,222,265,363,412,123,431,344,351,225,141,642,525,9,2,14609,"Rochester, NY Metro Area",1,0,1,0,1,0,1,1,0,1,5,3,1,2,1,1,2,1,1,1,2,7,3,1,2,8,6,5,4,1,,,2,4,,,5,1,,,3,,5,5,,5,2,2,1,2,1,4/1/2021 22:15,4/1/2021 22:30,15,2,1,Desktop,2,40,2,3,4,5,5,1,11,3,6,NY,1,2,1,1,1,1,4,2,0,0,0,0,1
2025,0.45484403,653,265,434,211,325,553,414,433,634,333,313,222,621,363,464,211,,,21215,"Baltimore-Columbia-Towson, MD Metro Area",1,1,1,1,0,1,0,1,1,1,4,3,3,2,2,1,1,1,1,1,2,8,5,3,2,7,6,4,1,,4,,5,,5,1,,,3,3,,,5,,4,1,4,2,1,2,1,4/4/2021 17:09,4/4/2021 17:16,7,2,1,Smartphone,1,19,1,1,5,1,5,4,6,1,3,MD,3,5,1,1,2,2,2,6,0,0,2,1,4
2030,2.34763129,541,523,441,523,254,623,552,132,321,113,214,622,353,323,214,465,,,95765,"Sacramento-Roseville-Folsom, CA Metro Area",0,0,1,1,1,1,1,0,1,1,7,1,1,1,2,1,2,1,1,2,1,5,1,4,8,7,6,2,3,1,,,2,,2,,2,,3,,2,2,,,2,-1,5,2,1,2,1,4/2/2021 9:47,4/2/2021 9:51,4,2,1,Smartphone,2,24,1,1,1,4,5,7,8,2,4,CA,4,9,1,1,1,1,4,4,0,0,0,0,3
2032,1.24143565,532,215,245,124,635,445,323,242,235,444,445,212,131,553,525,212,1,7,38305,"Jackson, TN Metro Area",0,0,1,1,0,1,0,1,1,1,7,1,3,2,2,1,1,1,2,1,1,4,3,5,2,6,1,7,8,1,,,5,,4,5,,,1,1,,,5,,5,1,4,2,1,2,1,4/2/2021 9:48,4/2/2021 10:05,18,2,1,Smartphone,1,71,4,6,5,3,1,5,13,3,7,TN,3,6,1,1,1,1,4,2,0,0,0,0,2
2033,0.14322505,524,544,552,423,442,235,211,365,322,461,461,162,252,625,555,235,1,4,65552,"Fort Leonard Wood, MO Micro Area",0,0,1,0,1,0,1,0,1,1,7,2,3,2,2,2,2,1,1,1,2,7,1,8,4,6,2,5,3,1,,,2,4,,,5,3,,,5,3,,,5,1,8,2,1,2,1,4/1/2021 14:34,4/1/2021 15:20,47,2,1,Smartphone,2,67,4,6,1,3,3,5,9,2,5,MO,2,4,0,1,1,2,3,1,0,0,0,0,1
2034,0.84792057,544,151,143,341,232,154,142,464,513,131,662,141,444,132,243,333,2,1,70460,"New Orleans-Metairie, LA Metro Area",0,0,0,1,1,1,1,1,1,7,1,7,2,1,2,2,2,98,2,1,1,2,5,6,4,7,1,8,3,5,,1,,,5,,5,,5,,4,,5,,2,7,4,1,2,2,1,4/4/2021 18:12,4/4/2021 18:18,7,2,1,Desktop,1,25,1,2,1,3,5,1,10,2,6,LA,3,7,1,1,1,1,3,4,0,0,0,0,4
2040,0.29815460,613,632,411,444,641,123,134,165,344,335,553,322,434,135,664,644,1,3,85340,"Phoenix-Mesa-Chandler, AZ Metro Area",1,0,1,1,1,1,0,0,1,7,1,5,2,1,1,1,2,2,2,2,1,5,7,6,8,4,1,2,3,1,,,1,,5,,5,,5,1,,5,,,5,7,6,1,2,2,1,4/1/2021 22:01,4/2/2021 1:52,10,2,1,Desktop,1,67,4,6,1,3,4,5,16,4,9,AZ,4,8,1,1,1,1,1,2,0,0,0,0,2
2041,2.00742077,642,523,234,342,245,524,652,461,141,454,314,441,465,525,613,625,2,4,90201,"Los Angeles-Long Beach-Anaheim, CA Metro Area",0,1,1,0,0,0,1,1,0,1,5,1,1,2,1,2,1,2,1,2,2,2,8,1,6,5,3,7,4,,1,,3,3,,4,,4,,,3,,5,2,,4,4,3,3,2,1,4/1/2021 16:43,4/3/2021 15:04,7,2,1,Smartphone,1,48,3,4,4,2,3,1,6,1,3,CA,4,9,1,1,2,1,4,3,0,0,0,0,2
2046,0.43835058,413,645,261,362,345,252,462,564,313,262,132,142,214,123,432,333,1,8,48451,"Flint, MI Metro Area",0,0,1,1,0,1,0,1,0,7,1,7,2,1,1,2,2,2,1,1,2,4,3,2,8,5,6,7,1,2,,,4,,5,1,,,3,3,,,5,3,,7,6,1,2,1,1,4/3/2021 13:53,4/3/2021 18:59,5,2,1,Smartphone,2,44,2,3,1,4,1,1,14,4,8,MI,2,3,1,1,1,1,2,6,0,0,1,3,3
2050,0.26012191,223,442,323,612,413,562,121,453,453,662,614,312,551,553,263,452,1,2,68512,"Lincoln, NE Metro Area",1,1,1,0,1,0,0,1,1,6,1,3,1,1,2,1,1,2,2,2,1,6,5,7,8,2,3,4,1,,3,,1,4,,,5,3,,3,,,5,,5,7,6,1,2,2,1,4/5/2021 17:51,4/10/2021 23:45,8,2,1,Smartphone,2,36,2,3,1,3,1,1,15,4,8,NE,2,4,1,1,1,1,4,4,0,1,1,0,2
2056,0.13363666,615,332,465,311,452,542,334,163,413,445,523,612,663,565,243,442,10,2,89103,"Las Vegas-Henderson-Paradise, NV Metro Area",0,1,0,0,0,1,0,0,1,1,6,1,1,1,2,2,2,1,1,1,1,3,1,4,5,7,2,6,8,,1,2,,4,,2,,,3,1,,5,,,5,3,3,2,3,2,1,4/7/2021 13:06,4/7/2021 13:16,10,2,1,Desktop,1,54,3,4,1,3,4,5,6,1,3,NV,4,8,1,1,2,3,4,1,0,0,0,0,1
2057,1.02934654,553,361,521,244,154,223,214,313,151,313,515,424,355,653,222,434,2,5,2828,"Providence-Warwick, RI-MA Metro Area",0,1,0,0,1,0,0,0,1,1,6,2,1,1,1,2,2,2,2,2,1,8,4,6,1,5,3,2,7,,1,1,,1,,,5,1,,2,,2,,,5,4,3,2,1,2,1,4/1/2021 13:12,4/5/2021 12:44,4,2,1,Desktop,1,49,3,4,1,4,1,1,16,4,9,RI,1,1,1,1,1,1,3,5,0,0,0,0,3
2068,0.39894393,224,322,552,235,245,453,225,223,422,235,252,562,621,242,423,134,14,7,94564,"San Francisco-Oakland-Berkeley, CA Metro Area",0,1,0,0,0,0,0,1,1,1,7,1,1,98,98,2,98,98,2,98,1,6,1,3,5,8,7,4,2,,1,2,,2,,2,,2,,1,,,5,,3,3,2,2,1,2,1,4/7/2021 13:16,4/15/2021 23:45,38,2,1,Desktop,2,64,4,5,5,5,4,2,10,2,6,CA,4,9,1,1,2,1,4,2,0,0,0,0,2
2069,0.73907780,243,615,115,435,431,345,341,262,622,351,313,241,431,121,513,231,10,1,11385,"New York-Newark-Jersey City, NY-NJ-PA Metro Ar",0,0,1,0,0,0,1,1,1,1,5,3,1,2,2,1,1,1,1,2,1,5,3,7,8,2,1,6,4,2,,,3,2,,1,,1,,,2,,5,,5,3,1,2,1,2,1,4/6/2021 23:15,4/6/2021 23:22,8,2,1,Smartphone,2,36,2,3,1,4,5,1,11,3,6,NY,1,2,1,1,2,3,4,3,0,0,0,0,3
2079,0.72743953,141,242,651,624,533,561,525,214,442,134,241,161,623,542,353,255,7,1,13031,"Syracuse, NY Metro Area",0,0,0,0,0,0,0,1,0,1,7,2,3,2,2,2,98,1,98,98,98,4,3,1,8,2,5,7,6,2,,2,,3,,3,,3,,3,,,5,3,,2,3,2,1,2,1,4/1/2021 18:58,4/1/2021 19:06,8,2,1,Desktop,1,67,4,6,3,3,5,1,6,1,3,NY,1,2,1,1,1,1,4,1,0,0,0,0,1
2085,0.95936223,161,461,134,511,363,642,143,314,263,364,632,512,541,542,513,462,11,1,45631,"Point Pleasant, WV-OH Micro Area",0,0,1,0,0,0,0,1,1,7,1,4,3,2,2,2,2,2,2,2,1,8,1,3,7,5,4,6,2,1,,,1,2,,1,,1,,1,,,5,,1,5,6,1,2,2,1,4/1/2021 16:11,4/1/2021 16:18,8,2,1,Smartphone,1,33,2,2,1,3,3,1,10,2,6,OH,2,3,0,1,1,1,4,1,0,0,0,0,1
2086,0.86289957,353,555,414,625,463,212,523,142,155,144,362,331,163,213,463,144,1,6,72076,"Little Rock-North Little Rock-Conway, AR Metro",0,1,0,1,0,1,0,1,0,2,5,3,3,1,2,2,2,2,1,1,1,2,4,8,6,7,1,5,3,,3,3,,,3,3,,,3,2,,,5,2,,3,3,2,1,1,1,4/1/2021 17:43,4/1/2021 18:44,13,2,1,Desktop,1,83,4,7,4,3,1,5,11,3,6,AR,3,7,1,1,1,1,4,2,0,0,0,0,2
2089,1.53405424,365,215,124,345,163,332,532,465,535,323,552,534,415,521,364,625,2,8,8873,"New York-Newark-Jersey City, NY-NJ-PA Metro Ar",1,1,1,0,0,0,1,1,1,3,6,3,3,2,1,1,1,2,2,2,2,3,7,5,2,4,8,1,6,,1,,2,3,,2,,1,,,5,,5,,5,5,5,2,2,2,1,4/1/2021 13:32,4/1/2021 13:42,10,2,1,Desktop,1,66,4,6,1,4,1,1,15,4,8,NJ,1,2,1,1,1,1,2,2,0,0,0,0,2
2092,0.39523085,564,124,624,233,564,242,155,361,652,651,264,454,553,633,455,251,1,2,33056,"Miami-Fort Lauderdale-Pompano Beach, FL Metro",0,1,0,0,1,1,0,1,0,1,6,4,3,1,2,2,2,1,1,1,2,2,3,7,5,8,4,1,6,,3,2,,3,,,3,,3,2,,,3,3,,2,4,2,1,2,1,4/1/2021 16:27,4/1/2021 16:58,32,2,1,Desktop,1,31,2,2,2,3,5,6,1,1,1,FL,3,5,1,1,2,3,2,2,0,0,0,0,2
2095,0.34553851,622,651,244,432,555,321,334,545,231,433,325,522,432,545,215,651,,,79765,"Odessa, TX Metro Area",0,1,0,1,0,1,1,0,1,6,3,7,3,1,1,2,2,98,98,2,2,8,3,4,1,6,7,5,2,,3,2,,,5,1,,,4,,2,3,,,4,5,4,1,4,2,1,4/1/2021 10:37,4/1/2021 10:46,9,2,1,Smartphone,2,49,3,4,4,3,1,1,13,3,7,TX,3,7,1,1,2,3,3,5,0,0,0,1,4
2100,0.94715431,423,135,152,531,121,142,624,215,622,133,661,133,623,661,523,552,6,9,21114,"Baltimore-Columbia-Towson, MD Metro Area",0,0,0,0,0,1,1,0,1,1,4,4,1,2,1,1,2,2,2,1,1,7,1,5,2,4,8,3,6,1,,3,,4,,3,,,4,,5,5,,,5,2,2,2,1,2,1,4/3/2021 20:52,4/3/2021 20:59,6,2,1,Smartphone,1,39,2,3,6,4,1,1,12,3,7,MD,3,5,1,1,1,1,4,5,0,1,1,0,2
2106,0.17208977,155,662,641,465,621,631,514,511,641,543,562,111,613,334,612,513,2,7,68522,"Lincoln, NE Metro Area",1,1,1,1,1,1,0,0,0,1,5,3,1,1,1,1,1,2,2,1,2,2,1,6,7,8,5,4,3,,1,,1,,5,,5,,2,1,,5,,3,,2,3,2,4,2,1,4/4/2021 8:01,4/4/2021 8:08,7,2,1,Smartphone,2,54,3,4,1,3,6,2,16,4,9,NE,2,4,1,1,1,1,2,6,0,0,0,0,4
2109,0.79818654,651,464,622,655,532,331,455,512,133,145,133,445,411,223,222,325,1,2,80403,"Denver-Aurora-Lakewood, CO Metro Area",1,1,0,1,0,1,0,1,0,2,3,5,1,1,1,1,2,1,1,2,1,2,7,3,5,8,4,1,6,,2,2,,,3,2,,,2,1,,,5,3,,5,4,1,3,2,1,4/1/2021 16:19,4/1/2021 16:32,13,2,1,Desktop,1,77,4,7,1,5,3,5,15,4,8,CO,4,8,1,1,1,1,3,1,0,0,0,0,1
2111,0.27586909,123,261,123,342,615,131,123,363,265,633,561,641,611,123,665,124,12,6,43138,"Columbus, OH Metro Area",0,0,0,1,0,0,1,1,0,6,1,6,3,1,1,2,1,1,2,2,2,5,8,3,6,2,1,4,7,1,,2,,,3,2,,98,,,3,,5,3,,6,3,1,2,1,1,4/1/2021 16:19,4/1/2021 16:33,14,2,1,Desktop,1,72,4,6,1,3,1,2,9,2,5,OH,2,3,1,1,1,1,2,2,0,0,0,0,2
2120,0.35079131,422,451,312,121,521,613,334,522,362,212,532,254,514,623,241,452,2,5,21054,"Baltimore-Columbia-Towson, MD Metro Area",0,1,1,1,1,0,0,0,1,1,4,3,1,1,2,1,2,2,1,2,1,5,2,6,1,3,8,4,7,,2,,2,,4,,4,1,,2,,3,,,5,3,4,2,1,2,1,4/1/2021 12:39,4/1/2021 12:46,7,2,1,Smartphone,2,41,2,3,1,4,3,1,17,4,9,MD,3,5,1,1,1,1,2,5,0,0,2,0,3
2121,2.23491127,544,222,533,241,623,652,461,433,353,542,332,352,521,212,233,262,2,1,94509,"San Francisco-Oakland-Berkeley, CA Metro Area",0,1,0,1,1,1,0,0,1,1,5,1,3,1,1,2,2,1,1,1,1,4,1,8,6,7,3,2,5,,2,2,,,3,,4,,2,2,,4,,,4,2,4,3,1,2,1,4/2/2021 0:19,4/2/2021 0:40,21,2,1,Smartphone,1,81,4,7,4,1,1,5,5,1,3,CA,4,9,1,1,2,3,4,2,0,0,0,0,2
2126,1.18879723,343,453,525,124,141,111,334,612,112,554,555,464,464,263,343,311,11,2,76053,"Dallas-Fort Worth-Arlington, TX Metro Area",0,1,0,0,0,1,1,1,1,1,4,2,3,1,2,2,2,2,2,2,2,2,4,1,7,6,8,5,3,,1,1,,4,,5,,,3,,5,,5,,5,5,4,3,3,2,1,4/3/2021 7:49,4/4/2021 10:38,5,2,1,Smartphone,1,39,2,3,2,3,5,2,3,1,2,TX,3,7,1,1,2,3,4,1,0,0,0,0,1
2127,0.43575821,263,125,531,245,122,512,641,625,321,222,225,345,363,341,262,152,8,3,60647,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,0,0,1,0,1,0,1,1,2,6,3,3,2,2,1,2,2,1,2,2,7,1,8,5,2,4,6,3,1,,2,,,3,1,,,3,2,,,5,,5,2,3,2,4,2,1,4/5/2021 19:25,4/5/2021 19:32,6,2,1,Desktop,1,29,1,2,6,4,5,1,18,4,9,IL,2,3,1,1,2,3,4,5,0,0,0,0,5
2135,0.26039879,222,653,621,161,451,645,511,255,141,534,515,413,545,215,433,144,7,4,98683,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",1,1,0,0,1,0,1,1,1,1,6,1,3,1,1,1,1,2,1,2,1,4,3,8,1,6,2,7,5,,1,3,,1,,,5,4,,,4,,5,,5,2,1,2,1,2,1,4/15/2021 18:20,4/15/2021 18:39,19,2,1,Desktop,1,32,2,2,3,3,6,1,11,3,6,WA,4,9,1,1,2,3,4,3,0,0,0,0,3
