CaseId,WEIGHT,P_SPLIT,P_IMAGE1A,P_IMAGE1B,P_IMAGE2A,P_IMAGE2B,P_IMAGE3A,P_IMAGE3B,P_IMAGE4A,P_IMAGE4B,P_IMAGE5A,P_IMAGE5B,P_IMAGE6A,P_IMAGE6B,P_PARTYID7,P_IDEO,P_RELIG,P_ATTEND,P_ZIPCODE,P_CBSA,RND_00,RND_01,RND_02,RND_03,RND_04,RND_05,RND_06,RND_07,RND_08,POLMATTERSS4,PA_ORDER1,PA_ORDER2,PA_ORDER3,PA_ORDER4,PA_ORDER5,PA_ORDER6,PA_ORDER7,PA_ORDER8,PA_ORDER1S4,PA_ORDER2S4,PA_RLAW1S4,PA_RLAW2S4,PA_ORDER3S4,PA_RLAW4S4F,PA_RLAW7S4G,PA_RLAW8S4,SCAWARES4,FREES4,MEFREE1S4,MEFREE2S4,SCJOBS4,NOLOOKUPS4,SCELECTS4,SCELECTS4_TOTALTIME,SCLIFES4,SCLIFES4_TOTALTIME,SCJRS4,SCJRS4_TOTALTIME,SCAPPEALS4,SCAPPEALS4_TOTALTIME,SCFINALS4,SCFINALS4_TOTALTIME,SCLIB1S4,SCLIB2S4,SCLIB3S4,CTCHANGES4,ALLOW1S4,ALLOW2S4,ALLOW3S4,SCSUP1_3ORDER1,SCSUP1_3ORDER2,SCSUP1S4,SCSUP2S4,GPBS4_ORDER1,GPBS4_ORDER2,GPBS4_ORDER3,GPBS4_ORDER4,GPBS4_ORDER5,GPBS4_ORDER6,GPBS4_ORDER7,GPBS4_ORDER8,GPBS4_ORDER9,GPBS4_ORDER10,GPBS4_ORDER11,GPBS4_ORDER12,GPBS4_ORDER13,GPBS4_ORDER14,GP1BS4,GP2BS4,GP3BS4,GP4BS4,GP5BS4,GP6BS4,GP7BS4,GP8BS4,GP9BS4,GP10BS4,GP11BS4,GP12BS4,GP13BS4,GP14BS4,AOTHBS4,AOTHERB1S4,AOTHERB2S4,DOV_GPB1_1,DOV_GPB1_2,DOV_GPB1_3,HIGHGP1S4,HIGHGP2S4,HIGHGP3S4,DOV_GPB2_1,DOV_GPB2_2,DOV_GPB2_3,DOV_GPB2_4,DOV_GPB2_5,DOV_GPB2_6,DOV_GPB2_7,DOV_GPB2_8,DOV_GPB2_9,DOV_GPB2_10,DOV_GPB2_11,DOV_GPB2_12,DOV_GPB2_13,DISGROUP1S4,DISGROUP2S4,DISGROUP3S4,DISGROUP4S4,DISGROUP5S4,DISGROUP6S4,DISGROUP7S4,DISGROUP8S4,DISGROUP9S4,DISGROUP10S4,DISGROUP11S4,DISGROUP12S4,DISGROUP13S4,DOV_LLIKE1,DOV_LLIKE3,DOV_LLIKE1_2,DOV_LLIKE3_2,DOV_LLIKE1_3,DOV_LLIKE3_3,DOV_LLIKE1_4,DOV_LLIKE3_4,DOV_LLIKE1_5,DOV_LLIKE3_5,LL1SPCHS4,LL1BANS4,LL1DEMS4,LL3SPCHS4,LL3BANS4,LL3DEMS4,OPIOIDS4,CURB_ORDER1,CURB_ORDER2,CURB_ORDER3,CURB_ORDER4,CURB_ORDER5,CURB1S4,CURB2S4,CURB3S4,CURB4S4,CURB5S4,LL1DANGSS4,LL1VIOLENTS4,LL1PPOWS4,LL1AFFS4,LL1ANGERS4,LL1PROCS4,LL1POWS4,LL1HATES4,LL1FREES4,LL1SECURES4,LL1UNAMS4,LL1AFRAIDS4,LL1IDEOLOGYS4,LL1KNOWS4,CONTACTXS4,LL3DANGSS4,LL3VIOLENTS4,LL3PPOWS4,LL3AFFS4,LL3ANGERS4,LL3PROCS4,LL3POWS4,LL3HATES4,LL3FREES4,LL3SECURES4,LL3UNAMS4,LL3AFRAIDS4,LL3IDEOLOGYS4,LL3KNOWS4,CONTACTYS4,SCSUP1_5ORDER1,SCSUP1_5ORDER2,SCSUP1_5ORDER3,SCSUP1_5ORDER4,SCSUP4S4,SCSUP5S4,SCSUP7S4,SCSUP8S4,DOG3S4,DOG4S4,DOG5S4,DEMMUMS4,DEMATHS4,DEMCOMS4,DEMFUNDS4,DEMWNATIONALS4,IDEO1S4,SCIDEO1S4,BAGAINS4,ISSUES4,GUNSS4,WALLS4,ABORTIONS4,GAYRIGHTSS4,PRIVACYS4,ANOINTEDS4,POLADSTRUMPTEMPS4,POLAADSBIDENTEMPS4,POLADSREGULATIONS4,POLADSGLOBALWARMINGS4,MONTGOMERY1S4,MONTGOMERY2S4,MONTGOMERY3S4,MONTGOMERY4S4,MONTGOMERY5S4,MONTGOMERY6S4,PolAdsORDER1,PolAdsORDER2,PolAdsORDER3,PolAdsORDER4,PolAdsORDER5,PolAdsORDER6,PolAdsORDER7,PolAdsORDER8,POLADSTRUMP1S4,POLADSTRUMP2S4,POLADSBIDEN1S4,POLADSBIDEN2S4,POLADSEXXON1S4,POLADSEXXON2S4,POLADSPATAGONIA1S4,POLADSPATAGONIA2S4,POLADSPOWER1S4,POLADSPOWER2S4,POLADSSIERRA1S4,POLADSSIERRA2S4,POLADSCOLGATE1S4,POLADSCOLGATE2S4,POLADSMSC1S4,POLADSMSC2S4,QPA015A,QPA015,QPAC2,STARTDT,ENDDT,duration,SURV_MODE,SURV_LANG,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC,EDUC4,MARITAL,EMPLOY,INCOME,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
2546,2.59491259,1,361,142,451,514,145,641,253,514,143,463,425,162,6,8,2,4,92704,"Los Angeles-Long Beach-Anaheim, CA",1,0,0,0,0,1,1,1,0,1,3,6,7,5,8,1,2,4,4,3,5,4,2,3,5,4,1,1,1,,2,1,2,16,2,14,1,15,1,26,3,20,3,,,3,1,1,1,1,2,1,3,3,11,2,12,7,14,1,6,5,4,9,13,10,8,75,4,99,0,0,3,2,25,75,25,93,50,25,75,1,KKK,1,3,11,,1,2,,5,4,13,7,6,,,,,,,,,,,,,2,,3,,,,,,1,13,7,13,7,13,7,13,7,13,7,3,2,4,,,,5,3,5,1,2,4,4,1,1,1,3,10,10,1,8,10,1,1,10,9,9,10,10,1,2,,,,,,,,,,,,,,,,,3,1,2,4,3,1,1,1,3,4,2,4,1,1,4,2,6,2,1,5,,,,,1,3,7,2,7,3,2,2,1,1,1,2,3,8,2,1,7,4,6,5,1,,1,,5,,2,,,3,,3,,5,3,,1,1,1,7/3/2020 4:36,7/3/2020 5:21,46,2,1,Desktop,1,67,4,6,6,9,2,1,5,10,CA,4,9,1,1,1,1,3,4,0,0,0,0,4
2547,0.99895314,1,135,234,315,251,152,154,162,653,463,265,453,463,,4,10,2,14610,"Rochester, NY",0,0,0,0,1,1,1,0,1,2,3,7,5,2,4,8,1,6,4,5,3,2,5,4,3,3,2,3,2,1,2,1,2,6,2,3,1,12,1,138,3,7,3,,,4,1,1,1,2,1,4,4,4,5,12,14,10,9,8,1,6,13,2,7,11,3,50,25,25,0,50,25,0,50,50,0,50,4,50,50,1,antifa,10,,,,,,,7,4,10,12,13,3,2,6,,,,,,,,,,,,3,,,1,,,2,10,7,10,7,10,7,10,7,10,7,1,5,1,,,,5,3,5,2,4,1,4,3,2,4,3,8,8,2,8,8,1,2,7,8,8,1,8,5,2,,,,,,,,,,,,,,,,,3,2,4,1,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,1,1,,,,,4,4,3,4,3,2,2,1,2,2,1,4,1,7,5,2,6,8,3,3,,4,,4,,,3,,3,,4,3,,,3,3,3,1,7/13/2020 14:12,7/13/2020 14:35,23,2,1,Desktop,1,33,2,2,1,10,3,1,2,14,NY,1,2,1,1,1,1,4,2,0,0,0,0,2
2550,0.12470724,2,531,462,263,351,364,241,435,312,521,253,635,453,3,2,2,8,85719,"Tucson, AZ",1,1,0,1,1,0,0,0,0,1,2,3,7,5,8,4,1,6,3,3,3,3,4,3,4,4,1,1,1,,3,1,2,149,1,167,3,31,3,142,2,43,1,2,,1,4,2,4,2,1,3,3,7,11,6,8,12,9,3,13,4,2,14,5,1,10,49,6,50,998,3,4,12,58,49,998,98,1,50,23,2,,,11,,,4,,,12,5,6,2,,,,,,,,,,,1,,,2,3,,,,,,,,2,6,2,6,2,6,2,6,2,6,,,,3,3,4,4,2,3,5,4,1,3,3,3,2,3,,,,,,,,,,,,,,,,10,0,5,0,10,10,5,5,0,0,5,0,5,2,,2,3,4,1,3,4,2,3,2,3,3,2,3,2,3,2,4,2,2,2,,1,,,,5,1,98,1,1,2,1,1,2,2,2,3,8,6,7,2,1,4,5,,5,3,,,5,,5,3,,4,,5,,3,,2,1,1,7/5/2020 8:42,7/7/2020 2:05,80,2,1,Smartphone,2,56,3,5,1,10,3,3,6,2,AZ,4,8,1,0,2,3,4,2,0,0,0,0,2
2557,0.19084497,1,263,462,542,452,132,213,524,632,561,362,253,653,2,8,3,8,80916,"Colorado Springs, CO",0,1,1,0,1,1,1,0,0,3,3,2,6,8,4,1,7,5,3,3,4,2,3,3,4,3,2,2,2,2,3,1,2,7,2,9,1,8,2,16,2,89,1,1,,2,2,2,2,2,1,3,3,10,12,4,3,11,9,5,7,8,6,14,2,13,1,57,20,47,998,16,43,12,42,45,26,50,1,80,62,1,98,,14,,,2,,,12,7,5,2,,,,,,,,,,,3,,,1,,,,,,,2,,5,2,5,2,5,2,5,2,5,2,2,3,3,,,,5,3,2,4,1,5,3,2,2,2,3,8,3,2,0,5,2,1,2,2,0,3,0,5,2,,,,,,,,,,,,,,,,,3,2,4,1,3,4,3,3,3,4,3,2,2,2,2,2,4,3,2,4,,,,1,,3,5,3,4,1,2,1,2,1,2,1,4,1,6,2,7,8,5,3,,2,,2,3,,,4,,3,,3,3,,2,,2,4,1,7/2/2020 13:19,7/2/2020 13:47,28,2,1,Smartphone,1,32,2,2,1,11,3,1,1,6,CO,4,8,1,1,2,2,4,4,0,1,1,0,2
2561,0.37442864,2,361,321,152,643,163,534,132,265,132,632,315,214,1,3,11,1,93308,"Bakersfield, CA",0,1,1,1,0,0,1,1,1,2,4,8,2,7,5,6,1,3,4,98,5,5,5,3,5,5,1,1,1,,2,1,2,14,2,11,1,26,1,18,3,18,2,,2,4,1,1,1,2,1,5,5,9,1,6,11,10,12,7,3,13,8,2,5,14,4,75,998,36,998,100,998,998,95,100,998,100,100,95,50,2,,,11,9,5,1,1,4,3,1,8,11,5,9,12,,,,,,,,,3,,2,,,,,,,1,,12,3,12,3,12,3,12,3,12,3,,,,1,5,1,5,4,2,5,1,3,3,3,4,2,4,,,,,,,,,,,,,,,,7,4,6,3,5,5,8,3,10,8,10,5,10,1,2,4,2,1,3,3,3,3,2,2,4,4,4,4,4,4,4,2,3,2,1,4,,,,,5,1,7,1,1,2,1,1,1,1,1,4,7,1,5,3,2,8,6,,3,,3,,3,2,,1,,,5,,5,,5,1,1,1,7/2/2020 22:50,7/2/2020 23:31,41,2,1,Smartphone,1,66,4,6,5,11,3,2,2,4,CA,4,9,1,1,2,2,3,1,0,0,0,0,1
2563,0.18886387,1,423,621,342,263,531,362,352,534,452,152,132,642,5,2,1,5,53022,"Milwaukee-Waukesha-West Allis, WI",1,0,1,1,1,0,1,0,0,1,8,3,7,6,5,4,1,2,3,4,4,4,4,4,4,4,2,2,1,,2,1,2,16,2,6,1,36,1,11,3,15,3,,,4,2,2,2,1,2,5,4,9,2,4,10,5,13,6,12,7,3,1,11,14,8,39,29,100,93,33,30,8,50,48,37,76,28,61,37,1,White nationalists,3,3,4,11,4,4,3,13,7,12,2,,,,,,,,,,,3,,,,,1,,,,,2,,7,2,7,2,7,2,7,2,7,2,2,4,2,,,,2,3,5,4,1,2,4,3,1,2,4,8,8,3,2,5,2,2,5,8,7,0,5,9,2,,,,,,,,,,,,,,,,,3,4,1,2,3,3,4,4,4,5,4,3,3,3,3,3,4,3,2,1,3,,,,,5,1,5,2,1,1,2,1,2,2,1,3,7,2,1,4,5,6,8,1,,,1,,5,,5,1,,,5,5,,4,,1,1,1,7/2/2020 16:46,7/2/2020 17:13,26,2,1,Smartphone,2,40,2,3,5,12,4,1,1,18,WI,2,3,1,1,1,1,4,4,0,1,1,0,2
2566,0.80279151,1,652,642,164,512,264,125,325,532,653,634,164,162,2,2,1,9,89108,"Las Vegas-Henderson-Paradise, NV",0,1,1,1,1,0,0,1,1,2,4,1,3,7,5,2,8,6,2,4,3,5,2,4,4,3,1,1,2,1,2,1,2,28,2,14,1,19,1,33,1,22,2,,1,2,3,2,2,1,2,4,4,12,7,2,4,13,5,10,3,14,11,6,8,1,9,75,2,25,3,3,100,5,25,4,25,8,1,50,75,2,,,6,,,1,,,12,2,4,5,9,,,,,,,,,,,,2,,,,,1,,,3,,9,12,9,12,9,12,9,12,9,12,5,1,5,,,,2,4,1,3,5,2,4,4,5,5,5,10,10,0,4,10,0,3,7,7,7,9,7,5,2,,,,,,,,,,,,,,,,,4,1,3,2,3,4,2,2,1,3,1,1,1,2,2,1,5,3,1,3,,,1,,,1,6,3,5,1,1,2,1,2,1,1,1,4,3,2,8,6,7,5,,3,,2,,4,,5,3,,2,,,5,,5,4,1,2,7/3/2020 10:18,7/15/2020 0:26,93,2,1,Smartphone,2,29,1,2,4,10,3,1,4,9,NV,4,8,1,0,1,1,4,6,0,0,1,1,4
2567,0.09857845,1,462,163,325,432,421,164,324,235,624,523,312,654,3,2,10,1,65201,"Columbia, MO",1,0,1,0,0,0,1,0,1,1,2,7,3,5,8,4,1,6,4,4,2,3,5,3,3,2,2,2,2,1,3,1,2,8,2,10,2,8,2,78,3,10,3,,,3,4,4,3,2,1,3,3,8,4,10,7,1,14,5,11,3,13,6,9,2,12,23,5,9,2,8,1,1,85,95,5,100,5,47,12,2,,,11,9,8,1,3,1,7,6,4,2,12,10,5,,,,,,,,3,,1,,,2,,,,,,,4,2,4,2,4,2,4,2,4,2,5,1,5,,,,2,2,3,5,4,1,3,2,1,2,2,10,10,4,2,10,1,4,10,5,7,0,9,10,2,,,,,,,,,,,,,,,,,2,3,4,1,2,4,2,2,2,4,4,2,3,3,3,2,2,3,2,5,,,,,4,5,3,2,4,1,2,1,1,1,2,1,7,6,4,5,2,1,8,3,1,,,1,2,,2,,1,,,4,5,,,3,1,1,1,7/22/2020 19:04,7/22/2020 19:26,23,2,1,Smartphone,2,30,2,2,1,12,4,6,1,12,MO,2,4,1,1,2,1,4,2,0,0,0,0,2
2569,0.93765343,2,514,513,563,253,431,463,134,652,513,142,213,653,2,4,1,1,15068,"Pittsburgh, PA",1,0,1,1,0,0,1,1,1,3,5,8,3,6,2,1,4,7,3,1,4,2,2,2,4,4,2,2,2,1,3,1,2,8,2,10,1,42,1,24,3,14,2,,2,3,2,2,3,2,1,2,2,2,11,8,5,14,6,9,1,4,12,7,3,13,10,32,998,998,6,6,8,6,58,98,33,79,1,90,7,2,,,9,14,11,2,2,2,12,5,4,7,6,1,,,,,,,,,,,3,,2,,,,,,1,,12,4,12,4,12,4,12,4,12,4,,,,5,5,5,2,5,3,2,1,4,2,2,1,1,3,,,,,,,,,,,,,,,,10,10,2,0,8,0,2,8,4,2,2,1,10,2,,3,2,1,4,3,2,2,2,2,4,2,1,2,2,98,2,4,3,2,3,,,4,,,5,1,5,4,1,2,2,1,2,2,1,2,5,3,1,4,8,6,7,1,,,3,,5,2,,2,,,1,,5,,4,4,4,1,7/2/2020 17:31,7/2/2020 18:02,31,2,1,Smartphone,2,59,3,5,1,10,3,5,1,7,PA,1,2,1,0,2,3,4,2,0,0,0,0,2
2571,3.32979217,1,635,641,241,624,154,145,631,341,124,561,564,162,5,6,2,1,54822,,1,0,1,1,0,0,1,0,1,3,2,8,4,6,7,3,1,5,2,2,4,4,2,4,4,2,2,2,2,2,77,1,77,16,2,23,77,17,77,27,77,23,3,,,77,2,3,2,2,1,4,77,14,4,5,11,6,8,2,10,3,1,9,12,13,7,100,0,777,0,0,100,777,50,0,0,0,0,50,100,77,,,6,1,15,1,2,2,9,2,4,10,11,12,5,8,6,1,,,,,2,,,,,,,1,3,,,,9,10,9,10,9,10,9,10,9,10,4,2,4,,,,5,2,4,3,1,5,3,77,2,2,77,10,77,77,77,10,77,10,6,8,8,77,8,77,2,,,,,,,,,,,,,,,,,2,4,3,1,77,2,2,2,2,77,77,2,2,2,77,77,6,77,77,3,,,2,,,4,77,77,77,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,77,1,7/2/2020 0:17,7/7/2020 9:59,43,1,1,Phone interview (not online),2,81,4,7,1,6,1,4,5,2,WI,2,3,0,0,2,3,3,1,0,0,0,0,1
2572,0.46808915,2,513,243,132,612,623,625,314,623,435,153,164,614,6,4,1,7,45154,"Cincinnati, OH-KY-IN",0,0,0,1,0,0,0,0,1,2,6,7,1,5,2,4,3,8,4,4,5,4,2,4,5,4,1,3,2,1,2,1,2,21,2,26,1,11,2,14,2,15,2,,1,2,1,1,1,1,2,5,1,2,14,5,1,9,6,10,7,12,4,8,3,11,13,998,998,86,3,998,50,6,1,50,4,1,2,67,998,2,,,3,,,3,,,11,8,12,4,10,,,,,,,,,,,,1,,,,,,3,,2,,4,10,4,10,4,10,4,10,4,10,,,,2,4,2,2,1,5,2,4,3,4,2,2,2,2,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,10,6,0,6,0,2,,1,2,4,3,3,2,2,3,2,2,2,1,2,2,2,2,4,2,1,2,,1,,,,4,1,4,1,3,1,2,1,2,1,2,2,1,7,8,4,3,6,5,2,,2,,,5,2,,2,,2,,5,,,5,1,1,1,7/12/2020 16:04,7/12/2020 16:26,23,2,1,Smartphone,2,43,2,3,1,12,4,1,7,12,OH,2,3,1,1,1,4,2,4,0,0,0,0,4
2575,0.22969070,1,412,265,145,352,362,341,152,612,641,315,543,341,1,2,4,2,33160,"Miami-Fort Lauderdale-West Palm Beach, FL",1,0,1,0,0,0,0,0,1,2,4,8,2,7,3,5,6,1,3,3,2,4,5,5,3,5,2,2,1,,3,1,2,14,2,14,1,18,1,22,1,42,2,,2,4,2,2,3,2,1,2,2,1,10,12,5,14,4,6,9,2,3,13,11,8,7,1,1,998,1,3,1,8,99,100,1,98,1,99,1,1,"NRA
Police unions",2,9,8,14,2,1,1,4,2,12,10,6,1,13,5,7,,,,,2,,,,,,,,,,,3,1,13,12,13,12,13,12,13,12,13,12,5,1,5,,,,5,4,2,3,5,1,4,1,1,1,3,10,10,10,9,10,0,10,10,10,10,5,8,10,1,3,,,,,,,,,,,,,,,,4,2,3,1,2,3,1,1,1,3,4,3,3,3,3,3,2,3,2,1,4,,,,,5,1,6,1,1,1,2,1,1,2,1,4,6,3,7,1,8,2,5,1,,,3,3,,5,,1,,5,,5,,,5,1,1,1,7/4/2020 12:42,7/4/2020 13:26,44,2,1,Smartphone,2,50,3,4,1,10,3,1,1,5,FL,3,5,1,0,1,3,4,5,0,0,0,2,3
2576,0.47810439,2,425,321,531,635,412,624,415,134,463,652,413,234,2,8,1,2,58047,"Fargo, ND-MN",0,0,0,1,1,1,0,0,0,3,7,5,3,4,1,2,6,8,5,5,5,4,5,5,5,5,1,2,1,,1,1,2,9,2,11,1,13,1,21,3,9,3,,,3,1,1,1,1,2,5,5,1,7,2,9,6,12,4,14,10,11,13,8,3,5,36,50,50,0,11,0,998,88,99,0,88,0,89,36,2,,,9,14,8,1,2,2,10,4,12,6,5,1,3,2,,,,,,,2,,1,,,,,,,,3,,4,12,4,12,4,12,4,12,4,12,,,,2,3,3,2,5,3,4,1,2,4,4,4,3,3,,,,,,,,,,,,,,,,7,6,7,7,5,3,6,5,7,7,5,5,5,2,,3,4,1,2,5,4,4,5,3,3,3,2,2,2,2,2,4,2,2,4,,,,1,,5,1,6,2,1,2,1,2,2,2,2,6,7,2,3,4,1,8,5,1,,2,,,2,,5,,3,2,,5,,3,,1,1,1,7/9/2020 17:26,7/9/2020 18:04,38,2,1,Desktop,2,62,4,5,1,12,4,1,1,11,ND,2,4,1,1,1,1,3,2,0,0,0,0,2
2580,0.55159916,2,564,325,514,153,341,624,152,451,315,621,621,261,1,1,9,1,11238,"New York-Newark-Jersey City, NY-NJ-PA",1,0,1,0,0,1,0,0,0,2,5,3,6,4,1,8,2,7,5,5,5,3,5,3,5,5,1,1,1,,2,1,2,10,2,10,1,13,1,41,3,8,2,,2,4,1,1,1,1,2,3,3,2,13,6,7,1,9,10,4,8,11,14,3,12,5,0,25,0,0,98,0,0,98,75,0,98,998,98,0,2,,,11,5,14,1,1,1,3,6,4,1,10,7,2,9,5,11,8,,,,,2,3,,,,,,1,,,,10,4,10,4,10,4,10,4,10,4,,,,3,3,3,2,5,3,4,1,2,5,3,1,1,1,,,,,,,,,,,,,,,,10,10,5,2,10,0,5,10,10,10,0,5,10,2,,3,4,1,2,2,3,5,5,3,4,4,98,4,4,3,2,1,3,2,4,,,,1,,5,1,6,1,1,2,2,2,1,1,1,3,4,5,1,2,8,6,7,1,,,3,3,,3,,,3,3,,3,,3,,1,1,1,7/12/2020 19:39,7/12/2020 20:03,23,2,1,Desktop,1,49,3,4,1,12,4,5,2,9,NY,1,2,1,1,2,3,4,1,0,0,0,0,1
2592,1.27060858,1,135,153,531,243,432,625,465,643,642,534,231,512,4,2,2,2,77493,"Houston-The Woodlands-Sugar Land, TX",1,1,1,1,1,0,1,0,1,2,7,2,5,3,6,4,8,1,3,3,3,3,3,3,4,3,2,1,2,2,3,1,2,31,2,19,1,11,2,23,2,14,2,,2,3,1,3,3,2,1,3,3,2,7,5,10,6,1,8,4,14,12,11,13,3,9,25,4,20,3,26,3,31,64,53,3,91,3,37,36,1,Homophobes,1,11,,,4,,,13,10,12,6,4,2,3,,,,,,,,3,,1,,,,,,,,,2,4,2,4,2,4,2,4,2,4,2,5,1,5,,,,5,2,5,3,4,1,3,3,3,3,3,10,10,4,2,10,5,4,9,10,10,0,10,5,2,,,,,,,,,,,,,,,,,2,3,4,1,2,2,2,2,3,2,2,2,2,2,3,2,3,3,2,4,,,,1,,5,1,6,1,1,1,2,2,2,1,2,6,7,8,3,1,4,5,2,,3,,1,,3,,3,1,,,2,2,,,5,1,1,1,7/9/2020 19:27,7/13/2020 10:11,30,2,1,Smartphone,1,26,1,2,4,11,3,5,1,11,TX,3,7,1,1,2,1,4,5,0,0,0,1,4
2593,0.49737343,2,124,254,163,154,325,164,235,432,614,461,125,143,5,6,1,2,31406,"Savannah, GA",0,1,0,0,0,0,0,1,0,2,4,3,8,1,6,2,7,5,4,4,5,4,5,4,5,4,1,2,2,1,3,1,2,13,2,16,1,16,1,30,3,42,1,1,,3,1,1,1,1,2,5,4,8,1,6,9,5,11,13,3,4,7,2,12,10,14,60,0,50,0,0,0,0,25,25,0,50,0,25,75,1,"Klu Klux Klan, Communist party, White Supremacists,",0,,,,,,,4,13,10,6,2,7,12,5,8,9,3,11,1,,3,,,,,,,,,,1,2,12,2,12,2,12,2,12,2,12,2,,,,1,5,1,3,4,3,1,2,5,4,3,3,2,4,,,,,,,,,,,,,,,,10,8,3,10,10,0,2,10,10,10,0,10,0,1,4,4,3,1,2,2,3,4,4,4,2,4,3,3,3,3,3,6,2,1,2,,1,,,,5,5,3,2,3,1,2,1,1,1,1,3,5,1,2,7,4,8,6,,3,1,,3,,2,,1,,1,,,5,3,,2,2,1,7/8/2020 14:32,7/8/2020 15:16,44,2,1,Desktop,1,63,4,5,1,11,3,5,1,6,GA,3,5,1,1,2,1,4,2,0,0,0,0,1
2595,0.83797983,2,514,351,214,651,135,451,145,132,652,641,452,152,6,6,1,7,32205,"Jacksonville, FL",1,1,0,0,0,0,0,1,0,2,2,8,6,1,4,7,3,5,4,4,4,3,4,3,4,4,1,1,1,,2,1,2,51,2,29,3,49,2,16,3,8,3,,,2,1,1,1,2,1,4,4,1,3,10,12,14,6,4,8,5,7,2,11,9,13,60,0,40,0,0,25,0,35,0,0,60,0,37,50,2,,,,,,,,,9,10,2,12,4,7,5,6,8,3,,,,,,,2,,,1,,,,,3,,7,12,7,12,7,12,7,12,7,12,,,,3,2,4,2,2,1,4,3,5,4,3,2,2,3,,,,,,,,,,,,,,,,8,8,3,5,7,0,5,6,10,9,3,5,0,2,,2,1,4,3,3,3,4,3,4,3,4,2,2,2,3,1,5,2,1,1,3,,,,,5,1,2,3,1,1,1,1,2,2,2,5,1,4,3,7,6,2,8,,3,1,,3,,1,,1,,1,,,5,3,,3,2,1,7/2/2020 23:02,7/2/2020 23:34,33,2,1,Desktop,2,50,3,4,1,12,4,3,1,11,FL,3,5,1,1,1,1,2,3,0,0,0,0,3
2599,0.27418520,1,562,514,214,621,234,423,641,412,365,164,142,241,1,8,2,8,50428,"Mason City, IA",0,1,1,0,1,0,0,0,0,1,4,8,7,2,3,1,5,6,4,4,5,4,4,4,4,3,2,1,1,,3,1,2,17,2,17,1,24,1,102,3,65,2,,1,4,2,2,2,2,1,5,4,7,9,8,3,5,2,1,10,13,11,12,14,6,4,50,1,1,2,998,1,1,25,80,4,75,50,76,40,2,,,9,14,,2,2,,7,2,3,6,4,10,8,,,,,,,,,,1,,3,2,,,,,,,4,6,4,6,4,6,4,6,4,6,5,1,5,,,,2,4,2,3,1,5,3,2,1,2,3,10,10,2,7,10,0,5,10,5,8,0,10,10,2,,,,,,,,,,,,,,,,,4,2,3,1,1,2,1,2,4,3,2,2,1,2,2,1,3,4,2,1,3,,,,,5,2,5,3,1,2,1,1,2,2,1,4,6,1,3,7,5,8,2,,1,,2,5,,,5,2,,2,,5,,2,,1,1,1,7/18/2020 15:43,7/18/2020 16:27,45,2,1,Smartphone,2,42,2,3,1,11,3,1,1,12,IA,2,4,0,1,1,1,2,6,0,0,4,3,4
2601,0.40833750,1,153,542,432,564,621,164,165,623,254,413,532,651,1,7,12,6,27713,"Durham-Chapel Hill, NC",0,0,1,1,0,0,1,1,0,2,7,8,5,1,6,4,3,2,3,2,2,3,3,3,3,3,1,2,2,1,2,1,2,14,2,3,2,10,1,6,3,17,2,,1,2,3,3,3,1,2,3,5,14,3,8,2,11,1,9,10,13,5,12,4,6,7,92,45,97,9,88,48,31,41,100,100,100,83,100,5,2,,,11,14,9,1,1,1,4,7,8,2,,,,,,,,,,,,,1,,,2,,,,,,,4,7,4,7,4,7,4,7,4,7,5,4,5,,,,4,5,1,4,3,2,98,98,98,98,98,10,10,10,4,10,4,7,6,5,6,7,10,4,2,,,,,,,,,,,,,,,,,1,4,3,2,3,3,3,3,3,3,3,2,2,2,4,98,6,3,1,2,,3,,,,5,4,98,4,2,2,1,2,2,2,1,1,7,2,4,3,5,8,6,1,,,3,,5,3,,5,,,2,,5,5,,1,1,1,7/5/2020 19:43,7/5/2020 19:53,10,2,1,Smartphone,1,34,2,2,2,11,3,5,1,8,NC,3,5,1,1,2,5,4,6,0,0,1,0,2
